va,organism,molregno,tid,canonical_smiles,pref_name,chembl_id
[30000.0],Homo sapiens,500908,169,O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2cccnc21,,CHEMBL495993
[4230.0],Oryctolagus cuniculus,1568914,17056,CCOC(=O)C1=C(NC(=O)C(C)C)OC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398393
[2360.0],Oryctolagus cuniculus,1568923,17056,COC(=O)N1C(=O)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1,,CHEMBL2398402
[50118.7],Homo sapiens,88739,169,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,LACOSAMIDE,CHEMBL58323
[6400.0],Homo sapiens,2101950,169,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)CC1c1ccc(F)cc1,,CHEMBL3892579
[8000.0],Homo sapiens,2236106,169,CC(C)[C@@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,,CHEMBL4096195
[4700.0],Oryctolagus cuniculus,1560315,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1CCC(c1ccccc1)c1ccccc1,,CHEMBL2380911
[100000.0],Cavia porcellus,1480089,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCCC2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262251
[340.0],Rattus norvegicus,45908,10514,COc1ccc(C2=C(OC(C)=O)c3cccn3-c3ccccc3S2)cc1,,CHEMBL33165
[512.86],Cavia porcellus,1472641,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CCCCC2)C1c1[nH]cnc1Cl,,CHEMBL2237115
[22000.0],Cavia porcellus,1480077,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262239
[10000.0],Rattus norvegicus,1562125,10514,C[C@@H]1CN(Cc2ccccc2)[C@H](Cc2ccccc2)CN1,,CHEMBL2385369
[100000000.0],Homo sapiens,363589,169,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,SITAGLIPTIN,CHEMBL1422
[100000.0],Oryctolagus cuniculus,1560291,17056,O=C(O)[C@H]1CC[C@@H](N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)C1,,CHEMBL2380888
[1584890.0],Homo sapiens,267163,169,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,DARUNAVIR,CHEMBL1323
[1020.0],Oryctolagus cuniculus,1568922,17056,COC(=O)SC1=NC(C)=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)N1C(=O)OC,,CHEMBL2398401
[13300.0],Homo sapiens,2752105,169,C[C@]1(CN2Cc3nc(-c4ccc(F)cc4)sc3C2)CN=C(N)O1,,CHEMBL5180874
[5400.0],Homo sapiens,2172018,169,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)C[C@H]1c1ccc(F)cc1,,CHEMBL3962647
[2700.0],Oryctolagus cuniculus,678223,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3ccccc3n2)cc1.Cl,,CHEMBL1204272
[10000.0],Rattus norvegicus,1972666,10514,CC(C)[C@@H](NC(=O)CC1CCN(CCc2ccccc2)CC1)c1ccc(F)cc1,,CHEMBL3638039
[6.22],Cavia porcellus,1471734,106600,CSc1ncc(C2C(C(=O)OCCCc3ccccc3)=C(C)NC(C)=C2C(=O)OC(C)C)n1Nc1ccccc1,,CHEMBL2236217
[0.1581],Cavia porcellus,1479010,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1[nH]c(CC)nc1Cl,,CHEMBL2261182
[8380.0],Cavia porcellus,1480087,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCC2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262249
[27500.0],Rattus norvegicus,390239,10514,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,RESOKAEMPFEROL,CHEMBL242383
[561000.0],Rattus norvegicus,618468,10514,COc1ccc(C(C)=O)c(O)c1,PAEONOL,CHEMBL1079227
[441000.0],Cavia porcellus,152611,106600,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,,CHEMBL327980
[170.0],Rattus norvegicus,1852300,10514,CCCC[N+]1(CCCC(=O)c2ccc(F)cc2)CCC(O)(c2ccc(Cl)cc2)CC1.[I-],,CHEMBL3436047
[33900.0],Oryctolagus cuniculus,1560288,17056,O=C(OCc1ccccc1)N1CC[C@H](N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)C1,,CHEMBL2380885
[55.0],Oryctolagus cuniculus,626978,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1097464
[94400.0],Cavia porcellus,1471147,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cc(=O)cc(-c3ccccc3)o2)cc1,,CHEMBL2235636
[30000.0],Homo sapiens,2461848,169,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,,CHEMBL4591417
[86100.0],Cavia porcellus,1471148,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cc(=O)cc(C)o2)cc1,,CHEMBL2235637
[51700.0],Oryctolagus cuniculus,1560308,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1Cc1ccc(Cl)cc1,,CHEMBL2380904
[17.0],Oryctolagus cuniculus,627451,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCCc2ccc(OC)cc2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098841
[19400.0],Mus musculus,455677,10513,O=C1NC(=O)C2C3c4ccccc4C(c4ccc(Cl)cc43)C12,,CHEMBL475745
[10.0],Oryctolagus cuniculus,627105,17056,C=C(C)C(=O)OCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1097880
[21000.0],Cavia porcellus,1480071,106600,CC1=C(C(=O)OC(C)(C)C)C(c2csc(-c3ccc(Cl)cc3)n2)C(C(=O)OC(C)(C)C)=C(C)N1,,CHEMBL2262233
[400.0],Cavia porcellus,308422,106600,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,DRONEDARONE,CHEMBL184412
[100.0],Rattus norvegicus,1972679,10514,CCCCC/C=C\C/C=C\C/C=C/C/C=C\CCCC(=O)NCCO,,CHEMBL3638052
[10000.0],Homo sapiens,1577585,169,Cc1sc(Nc2ccc(Cl)cc2F)nc1C(=O)N1CCC[C@H](C)[C@@H]1C,,CHEMBL2418811
[5600.0],Rattus norvegicus,1562113,10514,CCCCCCCCC[C@@H]1CN[C@H](C)CN1Cc1ccccc1,,CHEMBL2385357
[5.1],Oryctolagus cuniculus,126776,17056,COCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1ccccc1[N+](=O)[O-],,CHEMBL80771
[2000.0],Homo sapiens,558609,169,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,,CHEMBL561788
[1500.0],Oryctolagus cuniculus,676777,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3ccsc3n2)cc1.Cl.Cl,,CHEMBL1202826
[11500.0],Cavia porcellus,1972660,106600,COc1ccc2c(c1OC)C[N+]1(Cc3ccc(Cl)cc3)CCc3cc4c(cc3C1C2)OCO4,,CHEMBL3638033
[38.0],Oryctolagus cuniculus,126778,17056,CC1=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C(c2ccccc2[N+](=O)[O-])/C1=C(\O)OCC1CCCO1,,CHEMBL433325
[1610.0],Oryctolagus cuniculus,627599,17056,CC1=C(C#N)C(c2cccc(F)c2F)C(C#N)=C(C)N1,,CHEMBL1099189
[320.0],Cavia porcellus,24971,106600,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,VANOXERINE,CHEMBL281594
[0.5957],Cavia porcellus,1479009,106600,CCc1nc(Cl)c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)[nH]1,,CHEMBL2261181
[2030.0],Cavia porcellus,1471149,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc(=O)cc(-c2ccccc2)o1,,CHEMBL2235638
[53.4],Cavia porcellus,1471732,106600,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236215
[50000.0],Homo sapiens,2805948,169,Cc1cc(=O)c2c(F)cncc2n1-c1c(Cl)cc(C#N)cc1Cl,,CHEMBL5286246
[4600.0],Oryctolagus cuniculus,1560330,17056,O=C1CC(=O)N(C2CC3CCC2C3)C(=O)N1CCc1cc(Cl)cc(Cl)c1,,CHEMBL2380926
[0.1459],Cavia porcellus,1479019,106600,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1[nH]c(CC)nc1Cl,,CHEMBL2261191
[1130.0],Homo sapiens,418488,169,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NORFLUOXETINE,CHEMBL1494
[125000.0],Homo sapiens,7714,169,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,RISPERIDONE,CHEMBL85
[17000.0],Homo sapiens,1990372,169,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,,CHEMBL3657502
[5700.0],Homo sapiens,2173159,169,Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(F)F)cc3)c(N)c2c1C,,CHEMBL3963788
[7500.0],Cavia porcellus,1972664,106600,COc1cc(C[C@H](C)[C@@H](C)C(=O)c2ccc(O)c(OC)c2)ccc1O,,CHEMBL3638037
[10000.0],Homo sapiens,1577580,169,Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1,,CHEMBL2418806
[11000.0],Homo sapiens,563881,169,Cn1cc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)nn1,,CHEMBL562869
[5100.0],Oryctolagus cuniculus,1560327,17056,CC(CN1C(=O)CC(=O)N(C2CC3CCC2C3)C1=O)c1cccc(Cl)c1,,CHEMBL2380923
[12100.0],Cavia porcellus,1480093,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccccc2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262255
[100000.0],Oryctolagus cuniculus,1568932,17056,COC(=O)C1=C(C(C)C)NC(=O)NC1c1cccc([N+](=O)[O-])c1,,CHEMBL2398411
[46700.0],Oryctolagus cuniculus,1560307,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1Cc1cccc(Cl)c1,,CHEMBL2380903
[30000.0],Homo sapiens,2209156,169,Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O,,CHEMBL4069245
[46900.0],Cavia porcellus,1480082,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262244
[37.0],Oryctolagus cuniculus,627387,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,PRANIDIPINE,CHEMBL1096842
[1.86],Cavia porcellus,1471729,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccccc2)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236212
[0.7482],Cavia porcellus,1479012,106600,CCc1nc(Cl)c(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OC(C)C)[nH]1,,CHEMBL2261184
[21740.0],Oryctolagus cuniculus,1568924,17056,COC(=O)N1C(=O)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,,CHEMBL2398403
[30000.0],Rattus norvegicus,1179205,10514,NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12,,CHEMBL1835153
[18000.0],Homo sapiens,2157150,169,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC4)cc12,,CHEMBL3947779
[30000.0],Homo sapiens,2448411,169,CCNC1=N[C@@H]2[C@@H](O)[C@H](OC)[C@@H](CO)O[C@@H]2S1,,CHEMBL4577980
[58100.0],Oryctolagus cuniculus,278923,17056,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)NC(=O)N1,,CHEMBL167975
[2.29],Cavia porcellus,1471743,106600,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236226
[11600.0],Rattus norvegicus,996,10514,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CLOMIPRAMINE,CHEMBL415
[22500.0],Homo sapiens,2720594,169,CCNC(=N)NC(=O)Nc1c(CC)cc(C(=O)NCc2ccccc2)cc1CC,,CHEMBL5076143
[10.0],Oryctolagus cuniculus,626975,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCc2c(Cl)cc(Cl)cc2Cl)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1095231
[27000.0],Cavia porcellus,1379733,106600,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,TEMIVERINE,CHEMBL2107463
[455.0],Homo sapiens,1960685,169,CC(C)C(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H]2CCC[C@@H]1c1ccccc12,,CHEMBL3609818
[7.24],Cavia porcellus,1471733,106600,CSc1ncc(C2C(C(=O)OCc3ccccc3)=C(C)NC(C)=C2C(=O)OC(C)C)n1Nc1ccccc1,,CHEMBL2236216
[15848.9],Homo sapiens,27569,169,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,NEBIVOLOL,CHEMBL434394
[30000.0],Homo sapiens,1075287,169,C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1,,CHEMBL1684954
[38.02],Cavia porcellus,1474105,106600,CC1=C(C(=O)OC(C)C)C(c2[nH]cnc2Cl)C(C(=O)OC(C)C)=C(C)N1,,CHEMBL2238564
[5900.0],Homo sapiens,2111935,169,Cc1ccc(C2(CCN3CCOCC3)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,CHEMBL3902564
[10000.0],Rattus norvegicus,1562119,10514,C[C@@H]1CN(C(c2ccccc2)c2ccccc2)[C@H](CCCCO[Si](C)(C)C(C)(C)C)CN1S(=O)(=O)c1ccc(C(F)(F)F)cc1,,CHEMBL2385363
[4900.0],Rattus norvegicus,1972677,10514,O=C1COc2c1c(=O)c1ccc(Br)cc1n2Cc1ccccc1F,,CHEMBL3638050
[30000.0],Homo sapiens,500824,169,CS(=O)(=O)c1ccc2c(c1)CCC1(CCCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,,CHEMBL482637
[17.0],Rattus norvegicus,21054,10514,COc1ccc(C2Sc3ccccc3-n3c(CN(C)C)ccc32)cc1,,CHEMBL277363
[100000.0],Oryctolagus cuniculus,1560429,17056,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](N1C(=O)CC(=O)N(CCc3cccc(Cl)c3)C1=O)C2,,CHEMBL2381024
[1023000.0],Homo sapiens,5528,169,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,SOTALOL,CHEMBL471
[1750.0],Homo sapiens,1249092,169,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,PINAVERIUM,CHEMBL1909324
[26000.0],Oryctolagus cuniculus,1560439,17056,CC1(C)CCC(N2C(=O)CC(=O)N(CCc3ccc(Cl)cc3)C2=O)C1,,CHEMBL2381034
[30000.0],Homo sapiens,563889,169,Cc1noc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)n1,,CHEMBL564547
[2480.0],Oryctolagus cuniculus,1568935,17056,COC(=O)N1C(=O)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398414
[26000.0],Homo sapiens,501002,169,Cn1nccc1Nc1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,,CHEMBL495793
[10000.0],Rattus norvegicus,1562126,10514,C[C@@H]1CN(Cc2ccccc2)[C@H](Cc2ccccc2)CN1S(=O)(=O)c1ccc(C(F)(F)F)cc1,,CHEMBL2385370
[30000.0],Homo sapiens,560402,169,O=C(NC1CC1c1ccccc1)N1CCC(n2cncn2)CC1,,CHEMBL563732
[3290.0],Oryctolagus cuniculus,30438,17056,COC(=O)C1=C(C)N=C(SC)NC1c1cccc([N+](=O)[O-])c1,,CHEMBL282279
[0.5636],Cavia porcellus,1479024,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1[nH]c(CC)nc1Cl,,CHEMBL2261196
[39.0],Rattus norvegicus,1219,10514,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,VERAPAMIL,CHEMBL6966
[1100.0],Oryctolagus cuniculus,676771,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3nc(C)sc3n2)cc1.Cl.Cl,,CHEMBL1202820
[30000.0],Homo sapiens,556766,169,O=C(N[C@@H]1C[C@H]1c1ccccc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,,CHEMBL562822
[62.0],Rattus norvegicus,174128,10514,CN(CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)CCOc1ccc2c(c1)OCO2,,CHEMBL107949
[1862.09],Cavia porcellus,1470004,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1[nH]cnc1Cl,,CHEMBL2234504
[79.43],Cavia porcellus,1470007,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccccc2)C1c1[nH]cnc1Cl,,CHEMBL2234507
[12600.0],Oryctolagus cuniculus,1560323,17056,CC(C)(CN1C(=O)CC(=O)N(C2CCCC2)C1=O)c1cccc(Cl)c1,,CHEMBL2380919
[12000.0],Homo sapiens,560410,169,O=C(NC1CC1c1ccccc1)N1CCC(c2nc3ccccc3o2)CC1,,CHEMBL552402
[4700.0],Oryctolagus cuniculus,1560417,17056,CC1(C)CCC[C@H]1N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2381012
[1.75],Cavia porcellus,1479022,106600,CCc1nc(Cl)c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCc2ccccc2)[nH]1,,CHEMBL2261194
[41.69],Cavia porcellus,1473483,106600,CC1=C(C(=O)OCc2ccccc2)C(c2nc[nH]c2Cl)C(C(=O)OCc2ccccc2)=C(C)N1,,CHEMBL2237949
[470000.0],Rattus norvegicus,30111,10514,O=C(O)c1ccccc1Nc1ccccc1,FENAMIC ACID ,CHEMBL23832
[24200.0],Homo sapiens,2802391,169,CSc1c(C#N)c(=O)c2ccc(F)cc2n1-c1c(Cl)cccc1Cl,,CHEMBL5282689
[31.0],Oryctolagus cuniculus,627250,17056,C#CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098001
[1530.0],Rattus norvegicus,1562115,10514,C[C@@H]1CN(C(c2ccccc2)c2ccccc2)[C@H](CCCCO[Si](C)(C)C(C)(C)C)CN1,,CHEMBL2385359
[1300.0],Oryctolagus cuniculus,676776,17056,CCCCN(CCCC)CCCOc1ccc(-c2nc3sccn3c2C)cc1.Cl.Cl,,CHEMBL1202825
[354.81],Cavia porcellus,1470005,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CCCCC2)C1c1[nH]cnc1Cl,,CHEMBL2234505
[2730.0],Homo sapiens,2280738,169,CC(C)OCc1ccccc1CNC(=O)c1c2c(c(Cl)n1C)CC(C)(C)CC2,,CHEMBL4202587
[630.0],Oryctolagus cuniculus,626819,17056,CCOC(=O)C1=C(C)NC(CN2CCN(c3ccccc3)CC2)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098063
[20300.0],Rattus norvegicus,1727655,10514,CC1=C(C(=O)SC(C)(C)C)C(/C(C)=C/c2ccccc2)C=C(c2ccccc2)N1,,CHEMBL3221247
[1306.0],Oryctolagus cuniculus,627694,17056,C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc2ccccc2c1,,CHEMBL1097873
[25.0],Oryctolagus cuniculus,627037,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccccc2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1095559
[0.0],Oryctolagus cuniculus,676768,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3ccc(C)nc3n2)cc1.Cl,,CHEMBL1202817
[30000.0],Oryctolagus cuniculus,1278,17056,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,DILTIAZEM,CHEMBL23
[9300.0],Oryctolagus cuniculus,1560415,17056,C[C@H]1CCC[C@H]1N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2381010
[364000.0],Rattus norvegicus,866306,10514,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,DIBENZEPIN,CHEMBL1442422
[2140.0],Cavia porcellus,1471144,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(-c2cc(=O)cc(C)o2)cc1,,CHEMBL2235633
[2.4],Cavia porcellus,1471750,106600,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236233
[4100.0],Oryctolagus cuniculus,1560326,17056,CC(Cc1ccc(Cl)cc1)N1C(=O)CC(=O)N(C2CC3CCC2C3)C1=O,,CHEMBL2380922
[210.0],Oryctolagus cuniculus,626817,17056,CCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1099060
[30000.0],Homo sapiens,2178318,169,O=C(O)CCCOc1ccc(-c2cc(OC(F)(F)F)ccc2Cl)cc1,,CHEMBL3968947
[140.0],Homo sapiens,1959805,169,CN(CCCc1nc2ccccc2[nH]1)CC[C@@]1(OC(=O)C2CC2)C[C@@H]2CC[C@H]1c1ccccc12,,CHEMBL3608946
[434.0],Homo sapiens,1960690,169,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CC(C)(C)c2cc(F)ccc2[C@@H]1C(C)C,,CHEMBL3609823
[20000.0],Homo sapiens,1347609,169,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,,CHEMBL2041190
[64900.0],Cavia porcellus,1480090,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccccc2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262252
[2.16],Cavia porcellus,1471744,106600,CSc1ncc(C2C(C(=O)OC(C)C)=C(C)NC(C)=C2C(=O)OC(C)C)n1Nc1ccccc1,,CHEMBL2236227
[33000.0],Homo sapiens,2383005,169,CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)C[C@H](O)CO,,CHEMBL4475999
[1100.0],Homo sapiens,2285442,169,CCc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCC(F)(F)F,,CHEMBL4207291
[38000.0],Oryctolagus cuniculus,1560418,17056,CC1CCC(N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)C1,,CHEMBL2381013
