va,organism,molregno,tid,canonical_smiles,pref_name,chembl_id
[2650.0],Homo sapiens,2156672,169,O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1(CO)c1ccc(F)cc1,,CHEMBL3947301
[200.0],Rattus norvegicus,225834,10514,COc1cc2c(cc1OC)CN(CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)CC2,,CHEMBL344472
[1900.0],Rattus norvegicus,1972671,10514,COCCOc1cc(F)ccc1CCN1CCC(CC(=O)N[C@@H](c2ccc(F)cc2)C(C)C)CC1,,CHEMBL3638044
[100000.0],Oryctolagus cuniculus,1560318,17056,COC(=O)[C@H](Cc1ccccc1)N1C(=O)CC(=O)N(C2CCCC2)C1=O,,CHEMBL2380914
[250.0],Rattus norvegicus,226003,10514,CN(CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Cc1ccc2c(c1)OCO2,,CHEMBL336705
[7800.0],Homo sapiens,2129946,169,O=C(Nc1ccc(F)cc1)N1N=C(c2ccncc2)C[C@@H]1c1ccc(F)cc1,,CHEMBL3920575
[30000.0],Homo sapiens,1966128,169,Cc1nnc2n1-c1ccc(-c3cncc([C@@](C)(O)C(F)(F)F)c3)cc1CC2,,CHEMBL3622446
[26.0],Oryctolagus cuniculus,627179,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCC#N)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098473
[1700.0],Rattus norvegicus,225734,10514,CN(C)CCN(C)CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,CHEMBL138484
[25.1],Oryctolagus cuniculus,127613,17056,CC1=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C(c2cccc([N+](=O)[O-])c2)/C1=C(\O)OCC1CCCO1,,CHEMBL78944
[500000.0],Homo sapiens,2551012,169,Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,,CHEMBL4857241
[630.96],Cavia porcellus,1474110,106600,CC1=C(C(=O)OCC2CCCCC2)C(c2[nH]cnc2Cl)C(C(=O)OCC2CCCCC2)=C(C)N1,,CHEMBL2238569
[25000.0],Homo sapiens,2728223,169,Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NC(=O)c3cn(C(C)(C)C)nn3)n2)cn1,BIIB-091,CHEMBL5083772
[100000.0],Oryctolagus cuniculus,1560289,17056,O=C1CC(=O)N([C@H]2CCNC2)C(=O)N1CCc1cccc(Cl)c1,,CHEMBL2380886
[13600.0],Cavia porcellus,1480080,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262242
[30000.0],Homo sapiens,2729472,169,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N3CCC[C@H]3C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,,CHEMBL5085021
[100000.0],Oryctolagus cuniculus,1560444,17056,C[C@@H](C1CCCCC1)N1C(=O)CC(=O)N(CCc2ccc(Cl)cc2)C1=O,,CHEMBL2381039
[9230.0],Rattus norvegicus,1562112,10514,CCCCC[C@@H]1CN[C@H](C)CN1Cc1ccccc1,,CHEMBL2385356
[22000.0],Oryctolagus cuniculus,112651,17056,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL,CHEMBL1008
[20000.0],Homo sapiens,1143056,169,Cc1cccc(Nc2ccc(-c3ccc(N4CCNCC4)nc3)cc2)n1,,CHEMBL1770752
[30000.0],Oryctolagus cuniculus,1560442,17056,CC1CCC(N2C(=O)CC(=O)N(CCc3ccc(Cl)cc3)C2=O)CC1,,CHEMBL2381037
[270.0],Homo sapiens,1826180,169,CCOC(=O)C1=C(C)NC(C)=C(C#N)[C@@H]1c1cnccc1-c1cccc2ccccc12,,CHEMBL3392229
[30000.0],Homo sapiens,2512792,169,Cc1ncc(-c2nc3c(-c4ccc5c(c4)[C@@]4(CCCN4C(=O)C4CC4)C(=O)N5C)ncnc3n2C)cn1,,CHEMBL4776201
[7100.0],Homo sapiens,2283156,169,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(F)c(F)c3)n2)cc1,,CHEMBL4205005
[187000.0],Homo sapiens,62815,169,C=CCc1ccc(O)c(OC)c1,EUGENOL,CHEMBL42710
[30000.0],Homo sapiens,1948402,169,CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,,CHEMBL3582336
[11000.0],Cavia porcellus,1480073,106600,CC1=C(C(=O)OC2CCCCC2)C(c2csc(-c3ccc(Cl)cc3)n2)C(C(=O)OC2CCCCC2)=C(C)N1,,CHEMBL2262235
[10.0],Oryctolagus cuniculus,627449,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCCc2ccccc2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1096501
[24100.0],Rattus norvegicus,249888,10514,CC(/N=C(\NC#N)Nc1ccc(OC(F)F)cc1)C(C)(C)C,,CHEMBL151777
[30000.0],Homo sapiens,1143054,169,CN1CCN(c2ccc(-c3ccc4c(c3)CCNC4)cc2C(F)(F)F)CC1,,CHEMBL1770750
[6130.0],Oryctolagus cuniculus,1568944,17056,COC(=O)N1C(=O)N(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)C)=C1C,,CHEMBL2398423
[954.99],Cavia porcellus,1474109,106600,CC1=C(C(=O)OC2CCCCC2)C(c2[nH]cnc2Cl)C(C(=O)OC2CCCCC2)=C(C)N1,,CHEMBL2238568
[3100.0],Rattus norvegicus,1972672,10514,COCCOc1ccc(F)cc1CCN1CCC(CC(=O)N[C@@H](c2ccc(F)cc2)C(C)C)CC1,,CHEMBL3638045
[262.0],Oryctolagus cuniculus,627780,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCC#N)[C@@H]1c1cccc([N+](=O)[O-])c1,,CHEMBL1098795
[10200.0],Cavia porcellus,1480092,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccccc2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262254
[1480.0],Homo sapiens,2290327,169,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OC(F)(F)F,,CHEMBL4212176
[15000.0],Homo sapiens,2236930,169,CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc(C23CCC(C(=O)O)(CC2)CC3)n2ccnc(N)c12,,CHEMBL4097019
[28.0],Oryctolagus cuniculus,627183,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CC2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1097858
[1470.0],Oryctolagus cuniculus,44525,17056,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1(C)c1ccccc1,,CHEMBL30392
[38300.0],Rattus norvegicus,464655,10514,O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,SALVIANOLIC ACID A,CHEMBL457077
[220.0],Rattus norvegicus,46335,10514,CC(=O)OC1=C(c2ccccc2)Sc2ccccc2-n2cccc21,,CHEMBL33083
[2100.0],Rattus norvegicus,1972670,10514,COCCOc1c(F)cccc1CCN1CCC(CC(=O)N[C@@H](c2ccc(F)cc2)C(C)C)CC1,,CHEMBL3638043
[100000.0],Oryctolagus cuniculus,1560432,17056,C[C@@H]1[C@@H](N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)C[C@H]2C[C@@H]1C2(C)C,,CHEMBL2381027
[8.0],Oryctolagus cuniculus,627601,17056,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1SC,,CHEMBL1099222
[1880.0],Homo sapiens,2142031,169,O=C(NCCc1ccccc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,,CHEMBL3932660
[10400.0],Oryctolagus cuniculus,1568941,17056,COC(=O)C1=C(C(C)C)NC(=O)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398420
[85100.0],Rattus norvegicus,3665,10514,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,BAICALEIN,CHEMBL8260
[11700.0],Rattus norvegicus,6243,10514,CNCCCN1c2ccccc2CCc2ccccc21,DESIPRAMINE,CHEMBL72
[4750.0],Oryctolagus cuniculus,1568915,17056,CCOC(=O)C1=C(NC(C)=O)OC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398394
[1100.0],Cavia porcellus,140715,106600,N#Cc1cc2c(OCC(O)CN3CCN(C(c4ccccc4)c4ccccc4)CC3)cccc2[nH]1,,CHEMBL314639
[16100.0],Cavia porcellus,229058,106600,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,OXYBUTYNIN,CHEMBL1231
[173.0],Homo sapiens,1960691,169,CCCC[C@@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)COC)[C@@H](C(C)C)c2ccc(F)cc21,,CHEMBL3609824
[250.0],Homo sapiens,1826178,169,CCOC(=O)C1=C(C)NC(C)=C(C#N)[C@@H]1c1cnccc1-c1ccccc1,,CHEMBL3392227
[8000.0],Oryctolagus cuniculus,1560325,17056,CC(CN1C(=O)CC(=O)N(C2CC3CCC2C3)C1=O)c1ccc(Cl)cc1,,CHEMBL2380921
[24900.0],Cavia porcellus,1480070,106600,CC1=C(C(=O)OCC(C)C)C(c2csc(-c3ccc(Cl)cc3)n2)C(C(=O)OCC(C)C)=C(C)N1,,CHEMBL2262232
[25118.9],Homo sapiens,321964,169,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,TOLTERODINE,CHEMBL1382
[93.0],Rattus norvegicus,225957,10514,COc1ccc(CCN(C)CCCN2C(=O)CSC2c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1OC,,CHEMBL137151
[6100.0],Oryctolagus cuniculus,676758,17056,CCCCN(CCCC)CCCOc1ccc(C(=O)c2cnc3nc(C)ccn23)cc1.Cl.Cl,,CHEMBL1202807
[17000.0],Homo sapiens,1990343,169,COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,,CHEMBL3657473
[30000.0],Homo sapiens,562204,169,Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,,CHEMBL550652
[108.0],Oryctolagus cuniculus,627107,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)[N+](=O)[O-])C1c1cccc([N+](=O)[O-])c1,,CHEMBL1096160
[3200.0],Homo sapiens,1441711,169,CCCN(C1CCN(Cc2c(OC)cccc2OC)CC1)S(=O)(=O)c1cccc(C(F)(F)F)c1,,CHEMBL2180891
[900.0],Oryctolagus cuniculus,627319,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098515
[333000.0],Homo sapiens,1819703,169,N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1,,CHEMBL3355573
[12900.0],Oryctolagus cuniculus,1560298,17056,CC(C)C(=O)O[C@H]1CCC[C@@H]1N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2380895
[8600.0],Homo sapiens,2119630,169,Cc1ccc(C2(CCO)CC(c3ccncc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,,CHEMBL3910259
[25.7],Cavia porcellus,495949,106600,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)CCc3ccc(OC)c(OC)c3)C(=O)[C@@H]2OC(C)=O)cc1,,CHEMBL463726
[30000.0],Homo sapiens,2174840,169,Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1,,CHEMBL3965469
[4400.0],Rattus norvegicus,1171720,10514,CCC(CC)(CNC(=O)C1CCN(CCc2ccccc2)CC1)c1ccc(F)cc1,,CHEMBL1819511
[280.0],Cavia porcellus,2166,106600,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,THIOPENTAL,CHEMBL441
[1400.0],Homo sapiens,1782789,169,CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2,,CHEMBL3318147
[621.0],Cavia porcellus,1471740,106600,CSc1ncc(C2C(C(=O)OCC3CCCCC3)=C(C)NC(C)=C2C(=O)OCC2CCCCC2)n1Nc1ccccc1,,CHEMBL2236223
[460.0],Oryctolagus cuniculus,626818,17056,CCOC(=O)C1=C(C)NC(C(OCC)OCC)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098062
[10000.0],Rattus norvegicus,1562122,10514,C[C@@H]1CN(Cc2ccc(F)cc2)[C@H](Cc2ccccc2)CN1,,CHEMBL2385366
[4000.0],Cavia porcellus,1972661,106600,COc1ccc2c(=O)c3c(n(Cc4ccccc4)c2c1)OCC3=O,,CHEMBL3638034
[22.0],Oryctolagus cuniculus,626820,17056,CCOC(=O)C1=C(C)NC(/C=C/C#N)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098064
[30000.0],Homo sapiens,2448359,169,O=C(O)CNC(=O)c1c(O)c2c(n(Cc3ccc(C(F)(F)F)cc3)c1=O)COC2,,CHEMBL4577928
[4800.0],Cavia porcellus,1480068,106600,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262230
[9.65],Cavia porcellus,1471752,106600,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236235
[30000.0],Homo sapiens,2122846,169,CC1=C(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)COC1=O,,CHEMBL3913475
[1995.26],Homo sapiens,460466,169,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,DORIPENEM,CHEMBL491571
[8100.0],Oryctolagus cuniculus,1560314,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1CC(c1ccccc1)c1ccccc1,,CHEMBL2380910
[2000.0],Cavia porcellus,72873,106600,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CYCLOSPORINE,CHEMBL160
[5200.0],Rattus norvegicus,2355,10514,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,QUINACRINE,CHEMBL7568
[37200.0],Cavia porcellus,1480069,106600,CC1=C(C(=O)OC(C)C)C(c2csc(-c3ccc(Cl)cc3)n2)C(C(=O)OC(C)C)=C(C)N1,,CHEMBL2262231
[600.0],Oryctolagus cuniculus,676774,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3nccnc3n2)cc1.Cl.Cl,,CHEMBL1202823
[4500.0],Homo sapiens,2243865,169,C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1,,CHEMBL4103954
[24800.0],Oryctolagus cuniculus,1560303,17056,O=C1CC(=O)N(C2CCc3ccccc32)C(=O)N1C1CCCC1,,CHEMBL2380899
[4430.0],Cavia porcellus,1480066,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262228
[6309.57],Homo sapiens,561914,169,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,SOLIFENACIN,CHEMBL1734
[51.0],Oryctolagus cuniculus,627781,17056,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC#N)[C@H]1c1cccc([N+](=O)[O-])c1,,CHEMBL1098796
[143.0],Oryctolagus cuniculus,627779,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCC#N)[C@H]1c1cccc([N+](=O)[O-])c1,,CHEMBL1098794
[6000.0],Oryctolagus cuniculus,678216,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3ccc(C)cc3n2)cc1.Cl.Cl.Cl,,CHEMBL1204265
[3500.0],Homo sapiens,414914,169,CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,,CHEMBL247828
[50000.0],Homo sapiens,2791152,169,O=c1cc(CO)n(-c2c(Cl)cccc2Cl)c2c(Cl)cnc(OC[C@@H](O)CO)c12,,CHEMBL5271450
[30000.0],Homo sapiens,1624813,169,Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,,CHEMBL3128180
[15400.0],Cavia porcellus,1480083,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262245
[0.1321],Cavia porcellus,1479016,106600,CCc1nc(Cl)c(C2C(C(=O)OC3CCCCC3)=C(C)NC(C)=C2C(=O)OC2CCCCC2)[nH]1,,CHEMBL2261188
[143.0],Cavia porcellus,321964,106600,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,TOLTERODINE,CHEMBL1382
[130.0],Oryctolagus cuniculus,627034,17056,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1095557
[30000.0],Homo sapiens,2069106,169,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)n1ncccc1=O,,CHEMBL3763998
[100000.0],Oryctolagus cuniculus,1560424,17056,C[C@@H](C1CCCCC1)N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2381019
[30000.0],Homo sapiens,558597,169,O=C(NC1CC1c1ccccc1)N1CCC(c2nnco2)CC1,,CHEMBL561379
[20000.0],Homo sapiens,500910,169,O=C(N[C@H]1C[C@@H]1c1ccccc1)N1CCC2(CCc3ncccc3O2)CC1,,CHEMBL522211
[590.0],Homo sapiens,13494,169,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CLOTRIMAZOLE,CHEMBL104
[71900.0],Cavia porcellus,1480088,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCCC2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262250
[2.79],Cavia porcellus,1471747,106600,CSc1ncc(C2C(C(=O)OCCc3ccccc3)=C(C)NC(C)=C2C(=O)OCCc2ccccc2)n1Nc1ccccc1,,CHEMBL2236230
[1100.0],Cavia porcellus,171563,106600,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,CAFFEIC ACID PHENETHYL ESTER,CHEMBL319244
[1930.0],Oryctolagus cuniculus,1568943,17056,CC(C)OC(=O)C1=C(C(C)C)NC(=O)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398422
[1400.0],Homo sapiens,112651,169,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BEPRIDIL,CHEMBL1008
[50.0],Oryctolagus cuniculus,627782,17056,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC#N)[C@@H]1c1cccc([N+](=O)[O-])c1,,CHEMBL1095663
[30000.0],Homo sapiens,555141,169,O=C(NC1CC1c1ccccc1)N1CCC(c2ncon2)CC1,,CHEMBL561259
[2800.0],Homo sapiens,2289795,169,O=C(Cc1cccc(Cl)c1)Nc1ccn(Cc2ccccc2)n1,,CHEMBL4211644
[10000.0],Oryctolagus cuniculus,1560301,17056,C[C@H](c1cccc2ccccc12)N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2380897
[30000.0],Homo sapiens,560403,169,Cc1c(O)noc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1,,CHEMBL552196
[100000.0],Rattus norvegicus,42646,10514,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,,CHEMBL32571
[100000.0],Oryctolagus cuniculus,1560306,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1c1cccc(C(F)(F)F)c1,,CHEMBL2380902
[1340.0],Homo sapiens,2152056,169,O=C(NC1CCCCC1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,,CHEMBL3942685
[21000.0],Oryctolagus cuniculus,1560421,17056,C[C@H]1CCC[C@@H]1N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2381016
[24.0],Rattus norvegicus,45764,10514,COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)c4ccccc4n3C)cc2)cc1OC,,CHEMBL33620
[121.0],Cavia porcellus,1471745,106600,CSc1ncc(C2C(C(=O)OC(C)(C)C)=C(C)NC(C)=C2C(=O)OC(C)(C)C)n1Nc1ccccc1,,CHEMBL2236228
[430.0],Rattus norvegicus,226321,10514,CN(CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)CC(O)COc1ccc2c(c1)OCO2,,CHEMBL137324
[17800.0],Cavia porcellus,1471153,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cc(=O)cc(C)o2)cc1,,CHEMBL2235642
[28000.0],Homo sapiens,501001,169,Cn1nccc1-c1ccc2c(c1)C(=O)CC1(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2,,CHEMBL495792
[4710.0],Cavia porcellus,1471151,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cc(=O)cc(-c3ccccc3)o2)cc1,,CHEMBL2235640
[1600.0],Oryctolagus cuniculus,676765,17056,CCCCN(CCCC)CCCOc1ccc(C(=O)c2cn3ccc(C)cc3n2)cc1.Cl,,CHEMBL1202814
[0.13],Cavia porcellus,1479011,106600,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCC)C1c1[nH]c(CC)nc1Cl,,CHEMBL2261183
[97.72],Cavia porcellus,1474108,106600,CC1=C(C(=O)OC2CCCC2)C(c2[nH]cnc2Cl)C(C(=O)OC2CCCC2)=C(C)N1,,CHEMBL2238567
