va,organism,molregno,tid,canonical_smiles,pref_name,chembl_id
[16.0],Oryctolagus cuniculus,627180,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(F)(F)F)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098474
[210.0],Rattus norvegicus,225833,10514,CC(C)(C)c1cc(C2SCC(=O)N2CCCN2CCC(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,,CHEMBL335343
[630.0],Oryctolagus cuniculus,627691,17056,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1(C)c1ccccc1,,CHEMBL1098491
[2800.0],Oryctolagus cuniculus,1560328,17056,CC(C)(CN1C(=O)CC(=O)N(C2CC3CCC2C3)C1=O)c1cccc(Cl)c1,,CHEMBL2380924
[100000.0],Homo sapiens,2775168,169,Cn1nc(C(=O)O)cc1COc1cccc([C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1,,CHEMBL5203937
[750.0],Homo sapiens,2756164,169,CNCC[C@@](O)(c1cccc2ccccc12)[C@H](c1ccccc1)c1cc2cc(Br)ccc2nc1OC,,CHEMBL5184933
[18700.0],Oryctolagus cuniculus,1560317,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1CCc1ccc(OCc2ccccc2)cc1,,CHEMBL2380913
[20000.0],Oryctolagus cuniculus,1560302,17056,O=C1CC(=O)N(C2CCCc3ccccc32)C(=O)N1C1CCCC1,,CHEMBL2380898
[100000.0],Oryctolagus cuniculus,1560321,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1CC1(c2ccc(Cl)cc2)CC1,,CHEMBL2380917
[13000.0],Oryctolagus cuniculus,1560414,17056,C[C@@H]1CCC[C@@H]1N1C(=O)CC(=O)N(CCc2cccc(Cl)c2)C1=O,,CHEMBL2381009
[3300.0],Oryctolagus cuniculus,1560310,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1CCc1cc(Cl)cc(Cl)c1,,CHEMBL2380906
[9.0],Oryctolagus cuniculus,627452,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOCc2ccccc2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098856
[30000.0],Homo sapiens,2729381,169,CCNC(=N)NC(=O)Nc1c(CC)cc(C(=O)NC(C)C)cc1CC,,CHEMBL5084930
[6800.0],Rattus norvegicus,1972669,10514,COc1ccccc1CCN1CCC(CC(=O)N[C@@H](c2ccc(F)cc2)C(C)C)CC1,,CHEMBL3638042
[33400.0],Oryctolagus cuniculus,1560285,17056,COC(=O)C1(N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)CCCC1,,CHEMBL2380882
[3000.0],Rattus norvegicus,8917,10514,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,MICONAZOLE,CHEMBL91
[100.0],Rattus norvegicus,318390,10514,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,CANNABIDIOL,CHEMBL190461
[3650.0],Cavia porcellus,1480067,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262229
[30000.0],Homo sapiens,567538,169,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1,,CHEMBL556487
[12.0],Rattus norvegicus,163051,10514,CC(=O)O[C@@H]1c2ccc(CN(C)C)n2-c2cccc(Cl)c2S[C@@H]1c1ccccc1,,CHEMBL100709
[30000.0],Homo sapiens,2069105,169,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)n1ncccc1=O,,CHEMBL3765335
[2.91],Cavia porcellus,1471728,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOC)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236211
[600.0],Rattus norvegicus,225972,10514,CN(CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Cc1ccccc1,,CHEMBL137436
[100.0],Homo sapiens,1826181,169,CCOC(=O)C1=C(C)NC(C)=C(C#N)[C@@H]1c1cnccc1-c1ccc2ccccc2c1,,CHEMBL3392230
[30.9],Oryctolagus cuniculus,128055,17056,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1ccccc1[N+](=O)[O-],,CHEMBL77615
[50000.0],Homo sapiens,2791753,169,O=c1cc(CO)n(-c2c(Cl)cccc2Cl)c2c(Cl)cnc(OC[C@H](O)CO)c12,,CHEMBL5272051
[16130.0],Oryctolagus cuniculus,1568918,17056,COC(=O)C1=C(C)N=C(SC)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398397
[46000.0],Oryctolagus cuniculus,1560422,17056,CC1CCC(N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)CC1,,CHEMBL2381017
[43000.0],Oryctolagus cuniculus,1560419,17056,CC1(C)CCC(N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)C1,,CHEMBL2381014
[2360.0],Homo sapiens,2133085,169,CC(C)NC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,,CHEMBL3923714
[76600.0],Oryctolagus cuniculus,1560410,17056,O=C1CC(=O)N([C@@H]2C[C@@H]3CC[C@H]2C3)C(=O)N1CCc1cccc(C(F)(F)F)c1,,CHEMBL2381005
[30000.0],Homo sapiens,2424788,169,CCNC1=N[C@H]2[C@H](O[C@H](CO)C(F)[C@@H]2O)S1,,CHEMBL4554360
[2400.0],Rattus norvegicus,224997,10514,CNCCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,CHEMBL137514
[200.0],Oryctolagus cuniculus,676769,17056,CCCCN(CCCC)CCCOc1ccc(C(=O)c2cnc3ccc(Br)cn23)cc1.Cl,,CHEMBL1202818
[6150.0],Oryctolagus cuniculus,1560305,17056,C[C@H](c1cccc2ccccc12)N1C(=O)CC(=O)N(C2CCCC2)C1=O,,CHEMBL2380901
[3310.0],Homo sapiens,2287058,169,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCC(F)(F)F,,CHEMBL4208907
[74600.0],Oryctolagus cuniculus,445611,17056,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,LEVOMENTHOL,CHEMBL470670
[1725.0],Homo sapiens,414915,169,CC(C)N1C(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2OC(F)(F)F)NC(=O)OC(C)(C)C)CCc2ccccc21,,CHEMBL247829
[3.0],Homo sapiens,554892,169,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],NISOLDIPINE,CHEMBL1726
[100000.0],Oryctolagus cuniculus,1560447,17056,O=C1CC(=O)N([C@H]2C[C@H]3CC[C@@H]2C3)C(=O)N1CCc1ccc(Cl)cc1,,CHEMBL2381042
[15000.0],Homo sapiens,560430,169,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccccn3)no2)CC1,,CHEMBL555347
[347.0],Homo sapiens,1960689,169,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,,CHEMBL3609822
[15300.0],Cavia porcellus,1383516,106600,CC(N)CCCC(C)(C)O,HEPTAMINOL,CHEMBL2111076
[33300.0],Homo sapiens,2364566,169,NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1,,CHEMBL4457557
[20000.0],Cavia porcellus,2658,106600,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,GENISTEIN,CHEMBL44
[3.15],Cavia porcellus,1471748,106600,CSc1ncc(C2C(C(=O)OCCCc3ccccc3)=C(C)NC(C)=C2C(=O)OCCCc2ccccc2)n1Nc1ccccc1,,CHEMBL2236231
[8350.0],Homo sapiens,2727162,169,CCNC(=N)NC(=O)Nc1c(CC)cccc1CC,,CHEMBL5082711
[3.54],Cavia porcellus,1471741,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236224
[313.0],Oryctolagus cuniculus,626909,17056,CCOC(=O)C1=C(C)NC(C=CC(=O)OC)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1095091
[30000.0],Homo sapiens,2029739,169,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,MK-7145,CHEMBL3696475
[4073.8],Cavia porcellus,1474107,106600,CC1=C(C(=O)OC(C)(C)C)C(c2[nH]cnc2Cl)C(C(=O)OC(C)(C)C)=C(C)N1,,CHEMBL2238566
[1.49],Cavia porcellus,1471746,106600,CSc1ncc(C2C(C(=O)OCc3ccccc3)=C(C)NC(C)=C2C(=O)OCc2ccccc2)n1Nc1ccccc1,,CHEMBL2236229
[3000.0],Oryctolagus cuniculus,676766,17056,CCCCN(CCCC)CCCOc1ccc(C(=O)c2cn3cc(Br)ccc3n2)cc1.Cl.Cl,,CHEMBL1202815
[2500.0],Oryctolagus cuniculus,678228,17056,CCCCN(CCCC)CCCOc1ccc(-c2cn3cc(Br)ccc3n2)cc1.Cl.Cl,,CHEMBL1204277
[30000.0],Homo sapiens,2720361,169,CCNC(=N)NC(=O)Nc1c(CC)cc(S(=O)(=O)NCC)cc1CC,,CHEMBL5075910
[19.0],Oryctolagus cuniculus,627388,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCOc2ccccc2Cl)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1096843
[2.9],Oryctolagus cuniculus,127887,17056,COCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C1c1cccc(Cl)c1Cl,,CHEMBL78651
[30000.0],Homo sapiens,2392160,169,CCNC1=N[C@H]2[C@H](O[C@H](CO)C[C@@H]2O)S1,,CHEMBL4520749
[2820.0],Rattus norvegicus,2223,10514,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,FLUOXETINE,CHEMBL41
[10600.0],Rattus norvegicus,1745845,10514,CCOC(=O)C1=C(C)NC(c2ccccc2)=CC1c1ccc(C)cc1,,CHEMBL3260892
[4800.0],Homo sapiens,2137442,169,COc1ccc([C@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1,,CHEMBL3928071
[30000.0],Homo sapiens,2384079,169,CCN(C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,,CHEMBL4483089
[340.0],Rattus norvegicus,645466,10514,CC1(C)CC(=O)C2=C(C1)NC(c1ccccc1)=CC2c1ccccc1,,CHEMBL1164066
[16230.0],Homo sapiens,2422214,169,CCOC(=O)N1CC/C(=C\C#Cc2cccc(C)n2)C1,,CHEMBL4551786
[0.04365],Cavia porcellus,1473487,106600,CCc1nc(C2C(C(=O)OCCc3ccccc3)=C(C)NC(C)=C2C(=O)OCCc2ccccc2)c(Cl)[nH]1,,CHEMBL2237953
[15090.0],Homo sapiens,2106028,169,O=C(O)CCc1cc2cc(-c3cc(OC(F)(F)F)ccc3F)ccc2o1,,CHEMBL3896657
[6.71],Cavia porcellus,1471736,106600,CSc1ncc(C2C(C(=O)OCC(C)C)=C(C)NC(C)=C2C(=O)OCC(C)C)n1Nc1ccccc1,,CHEMBL2236219
[410.0],Oryctolagus cuniculus,627104,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCNC(=O)C(F)(F)F)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1097879
[150.0],Rattus norvegicus,46107,10514,CCCC(=O)OC1=C(c2ccc(OC)cc2)Sc2ccccc2-n2cccc21,,CHEMBL33609
[25600.0],Homo sapiens,1146312,169,CC#CC(CC(=O)O)c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1F,,CHEMBL1777855
[6.35],Cavia porcellus,1471751,106600,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236234
[7000.0],Homo sapiens,1990393,169,COc1ccc([C@@H]2C[C@@H](O)[C@@H](O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12,,CHEMBL3657523
[3.22],Cavia porcellus,1471727,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236210
[1780.0],Rattus norvegicus,1562127,10514,C[C@@H]1CN(C(c2ccccc2)c2ccccc2)[C@H](Cc2ccccc2)CN1,,CHEMBL2385371
[47000.0],Oryctolagus cuniculus,1560430,17056,CC1(C)[C@@H]2CC[C@H](CN3C(=O)CC(=O)N(CCc4cccc(Cl)c4)C3=O)[C@H]1C2,,CHEMBL2381025
[30000.0],Homo sapiens,1948539,169,Fc1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1,,CHEMBL3582472
[31600.0],Homo sapiens,1527666,169,CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,,CHEMBL2337981
[2180.0],Homo sapiens,2178391,169,O=C(Nc1ccccn1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1,,CHEMBL3969020
[30000.0],Homo sapiens,2068914,169,O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,CHEMBL3764088
[30000.0],Homo sapiens,2440809,169,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC)O[C@@H]2S1,,CHEMBL4570378
[38000.0],Rattus norvegicus,1972674,10514,COCCOc1ccccc1CCN1CCC(CC(=O)N[C@@H](c2ccc(F)cc2)C(C)C)CC1,,CHEMBL3638047
[471000.0],Homo sapiens,150423,169,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,ARTICAINE,CHEMBL1093
[5900.0],Homo sapiens,1618171,169,COC(=O)C(CCC(=O)N1CCN(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C,,CHEMBL3115195
[30000.0],Homo sapiens,2143120,169,Cc1c([C@@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)C[C@H]3CO2)ccc(F)c1C#N,,CHEMBL3933749
[50000.0],Homo sapiens,2744096,169,Cn1nc(C(=O)OCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1COc1cccc([C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1,,CHEMBL5172865
[30000.0],Homo sapiens,2068916,169,O=C(Cn1cccnc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,CHEMBL3763594
[3200.0],Rattus norvegicus,420732,10514,O=C1C=CC[C@H](C[C@@H](O)CCc2ccc(O)cc2)O1,,CHEMBL250638
[10600.0],Oryctolagus cuniculus,1560287,17056,CC(C)C(=O)OCC1(N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)CCCC1,,CHEMBL2380884
[0.9057],Cavia porcellus,1473486,106600,CCc1nc(C2C(C(=O)OCc3ccccc3)=C(C)NC(C)=C2C(=O)OCc2ccccc2)c(Cl)[nH]1,,CHEMBL2237952
[500000.0],Homo sapiens,2546556,169,C[C@H](N)[C@@H]1CCN(c2c(F)cc3cc(C(=O)O)c(=O)n4c3c2OC[C@@H]4C)C1,,CHEMBL4852785
[0.4875],Cavia porcellus,1479020,106600,CCc1nc(Cl)c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC(C)C)[nH]1,,CHEMBL2261192
[10.1],Oryctolagus cuniculus,128405,17056,CC1=NC(C)=C(C(=O)OCN2C(=O)c3ccccc3S2(=O)=O)C(c2ccccc2Cl)/C1=C(\O)OCC1CCCO1,,CHEMBL79740
[13400.0],Oryctolagus cuniculus,1560320,17056,COC(=O)C(Cc1ccc(Cl)cc1)N1C(=O)CC(=O)N(C2CCCC2)C1=O,,CHEMBL2380916
[1760.0],Oryctolagus cuniculus,626651,17056,CCOC(=O)C1=C(C)NC(COC)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,CHEMBL1096377
[2600.0],Oryctolagus cuniculus,1560312,17056,O=C1CC(=O)N(C2CCCC2)C(=O)N1CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,CHEMBL2380908
[99.77],Cavia porcellus,1479025,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1[nH]c(CC)nc1Cl,,CHEMBL2261197
[27000.0],Cavia porcellus,1972680,106600,CCNCC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1,,CHEMBL3638053
[4090.0],Cavia porcellus,1480079,106600,CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262241
[311000.0],Homo sapiens,341382,169,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,RANOLAZINE,CHEMBL1404
[36000.0],Homo sapiens,1589794,169,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,OLICERIDINE,CHEMBL2443262
[8200.0],Rattus norvegicus,1562118,10514,Cc1ccc(S(=O)(=O)N2C[C@@H](CCCCO[Si](C)(C)C(C)(C)C)N(C(c3ccccc3)c3ccccc3)C[C@H]2C)cc1,,CHEMBL2385362
[1780.0],Rattus norvegicus,1562114,10514,CCCCC[C@@H]1CN[C@H](C)CN1C(c1ccccc1)c1ccccc1,,CHEMBL2385358
[10700.0],Homo sapiens,2489461,169,C[C@H](NC(=O)c1cc(C(F)(F)F)nn1C)c1nc(-c2ccnc(C(F)(F)F)c2)no1,,CHEMBL4741793
[30000.0],Homo sapiens,2112846,169,Cc1cn(-c2ccc(-c3cn(CC(=O)Nc4cccc(Cl)c4Cl)nn3)cc2F)cn1,,CHEMBL3903475
[3900.0],Rattus norvegicus,1972668,10514,CC(C)C(CNC(=O)C1CCN(CCc2ccccc2)CC1)c1ccc(F)cc1,,CHEMBL3638041
[5600.0],Cavia porcellus,2355,106600,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,QUINACRINE,CHEMBL7568
[33300.0],Oryctolagus cuniculus,627036,17056,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC=O)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1096976
[70.0],Homo sapiens,1852302,169,CC1=C(C(=O)OCCCCCCCCCC[N+](C)(C)C)C(c2cccc3nonc23)C(C(=O)OC(C)C)=C(C)N1,,CHEMBL3436049
[860.0],Homo sapiens,2287152,169,CCNCCc1c(C(=O)NCc2ccccc2OCC(F)(F)F)nn(-c2ccccc2)c1-c1ccccc1,,CHEMBL4209001
[21000.0],Homo sapiens,2115206,169,Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1,,CHEMBL3905835
[34.2],Cavia porcellus,1479014,106600,CCc1nc(Cl)c(C2C(C(=O)OC(C)(C)C)=C(C)NC(C)=C2C(=O)OC(C)(C)C)[nH]1,,CHEMBL2261186
[2080.0],Homo sapiens,2282724,169,Cc1cc(CC(=O)Nc2ccn(Cc3ccc(C#N)cn3)n2)ccc1OCCC(F)(F)F,,CHEMBL4204573
[1700.0],Homo sapiens,180891,169,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,CHEMBL111201
[3240.0],Cavia porcellus,1471145,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cc(=O)cc(-c2ccccc2)o1,,CHEMBL2235634
[4200.0],Oryctolagus cuniculus,1560324,17056,CC(C)(CN1C(=O)CC(=O)N(C2CCCC2)C1=O)c1cccc(C(F)(F)F)c1,,CHEMBL2380920
[660.69],Cavia porcellus,1474111,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1[nH]cnc1Cl,,CHEMBL2238570
[15000.0],Homo sapiens,2321500,169,CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1.O=C(O)C(F)(F)F,,CHEMBL4282052
[860.0],Oryctolagus cuniculus,1568930,17056,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)C)=C(N)O1,,CHEMBL2398409
[3290.0],Cavia porcellus,1480091,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccccc2)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262253
[30000.0],Homo sapiens,565721,169,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1,,CHEMBL557032
[2670.0],Homo sapiens,1960687,169,CO[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12,,CHEMBL3609820
[52000.0],Homo sapiens,1972662,169,CCN(CC)CC(=O)N1C[C@@H](c2ccc(Cl)cc2)Sc2ccccc21,,CHEMBL3638035
[2550.0],Cavia porcellus,1480081,106600,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1csc(-c2ccc(Cl)cc2)n1,,CHEMBL2262243
[6700.0],Oryctolagus cuniculus,1560292,17056,O=C(OCCc1cccc(F)c1)[C@H]1CC[C@@H](N2C(=O)CC(=O)N(CCc3cccc(Cl)c3)C2=O)C1,,CHEMBL2380889
[5700.0],Homo sapiens,2176195,169,COc1ccc(C2=NN(C(=O)Nc3ccc(Cl)cc3)[C@](CCO)(c3cccnc3)C2)cc1,,CHEMBL3966824
[18000.0],Homo sapiens,2111084,169,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12,,CHEMBL3901713
[1020.0],Oryctolagus cuniculus,1568927,17056,CC1=C(C(=O)OC(C)C)[C@@H](c2cccc([N+](=O)[O-])c2)N(C(=O)OC(C)C)C(=O)N1,,CHEMBL2398406
[100000.0],Oryctolagus cuniculus,1560451,17056,C[C@H]1[C@H](N2C(=O)CC(=O)N(CCc3ccc(Cl)cc3)C2=O)C[C@@H]2C[C@H]1C2(C)C,,CHEMBL2381046
[9.0],Oryctolagus cuniculus,627513,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCOc2ccccc2)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1098871
[30000.0],Homo sapiens,2245541,169,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,ZURANOLONE,CHEMBL4105630
[50.82],Cavia porcellus,1479021,106600,CCc1nc(Cl)c(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC(C)(C)C)[nH]1,,CHEMBL2261193
[56580.0],Oryctolagus cuniculus,1568938,17056,COC(=O)C1=C(C(C)C)NC(=O)N(C(=O)C(C)C)C1c1cccc([N+](=O)[O-])c1,,CHEMBL2398417
[10000.0],Oryctolagus cuniculus,1560435,17056,C[C@H]1CCC[C@H]1N1C(=O)CC(=O)N(CCc2ccc(Cl)cc2)C1=O,,CHEMBL2381030
[26.0],Oryctolagus cuniculus,627181,17056,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCl)C1c1cccc([N+](=O)[O-])c1,,CHEMBL1097657
[8300.0],Oryctolagus cuniculus,1560443,17056,C[C@H]1CCCC[C@H]1N1C(=O)CC(=O)N(CCc2ccc(Cl)cc2)C1=O,,CHEMBL2381038
[840.0],Rattus norvegicus,225733,10514,CCOCCN(C)CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,CHEMBL341710
[17.9],Cavia porcellus,1471737,106600,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOC)C1c1cnc(SC)n1Nc1ccccc1,,CHEMBL2236220
[3300.0],Rattus norvegicus,2311440,10514,Clc1ccc(-c2ccc(CNCC3CCNCC3)o2)c(-c2ccccc2)c1,,CHEMBL4246869
[1500.0],Rattus norvegicus,225683,10514,CN(C)CCCN1C(=O)CSC1c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,CHEMBL136357
[0.0309],Cavia porcellus,1473488,106600,CCc1nc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCCc2ccccc2)c(Cl)[nH]1,,CHEMBL2237954
